id,agent,start,end,direction,status,activity,comment
,ipoplias,2025-10-12T14:00:00,2025-10-12T23:00:00,calls,work,,
,ipoplias,2025-10-13T05:00:00,2025-10-13T14:00:00,calls,work,,
,ipoplias,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,ipoplias,2025-10-16T09:00:00,2025-10-16T18:00:00,calls,work,,
,ipoplias,2025-10-17T13:00:00,2025-10-17T22:00:00,calls,work,,
,ipoplias,2025-10-20T09:00:00,2025-10-20T18:00:00,calls,work,,
,ipoplias,2025-10-21T09:00:00,2025-10-21T18:00:00,calls,work,,
,ipoplias,2025-10-22T09:00:00,2025-10-22T18:00:00,calls,work,,
,ipoplias,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,ipoplias,2025-10-25T14:00:00,2025-10-25T23:00:00,calls,work,,
,ipoplias,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,ipoplias,2025-10-28T05:00:00,2025-10-28T14:00:00,calls,work,,
,ipoplias,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,ipoplias,2025-10-30T14:00:00,2025-10-30T23:00:00,calls,work,,
,ipoplias,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,ldiadkova,2025-10-01T07:00:00,2025-10-01T16:00:00,calls,work,,
,ldiadkova,2025-10-02T15:00:00,2025-10-03T00:00:00,calls,work,,
,ldiadkova,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,ldiadkova,2025-10-04T18:00:00,2025-10-04T21:00:00,calls,work,,
,ldiadkova,2025-10-05T05:00:00,2025-10-05T14:00:00,calls,work,,
,ldiadkova,2025-10-06T08:00:00,2025-10-06T11:00:00,calls,work,,
,ldiadkova,2025-10-08T15:00:00,2025-10-09T00:00:00,calls,work,,
,ldiadkova,2025-10-09T12:00:00,2025-10-09T21:00:00,calls,work,,
,ldiadkova,2025-10-10T07:00:00,2025-10-10T16:00:00,calls,work,,
,ldiadkova,2025-10-11T07:00:00,2025-10-11T16:00:00,calls,work,,
,ldiadkova,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,ldiadkova,2025-10-14T16:00:00,2025-10-15T01:00:00,calls,work,,
,ldiadkova,2025-10-15T13:00:00,2025-10-15T22:00:00,calls,work,,
,ldiadkova,2025-10-16T08:00:00,2025-10-16T17:00:00,calls,work,,
,ldiadkova,2025-10-17T09:00:00,2025-10-17T18:00:00,calls,work,,
,ldiadkova,2025-10-19T06:00:00,2025-10-19T15:00:00,calls,work,,
,ldiadkova,2025-10-20T15:00:00,2025-10-21T00:00:00,calls,work,,
,ldiadkova,2025-10-21T15:00:00,2025-10-22T00:00:00,calls,work,,
,ldiadkova,2025-10-22T08:00:00,2025-10-22T11:00:00,calls,work,,
,ldiadkova,2025-10-23T09:00:00,2025-10-23T12:00:00,calls,work,,
,ldiadkova,2025-10-24T06:00:00,2025-10-24T15:00:00,calls,work,,
,ldiadkova,2025-10-25T15:00:00,2025-10-26T00:00:00,calls,work,,
,ldiadkova,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,ldiadkova,2025-10-27T06:00:00,2025-10-27T15:00:00,calls,work,,
,ldiadkova,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,ldiadkova,2025-10-30T16:00:00,2025-10-31T01:00:00,calls,work,,
,ldiadkova,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,ntretiak,2025-10-01T13:00:00,2025-10-01T22:00:00,calls,work,,
,ntretiak,2025-10-02T12:00:00,2025-10-02T21:00:00,calls,work,,
,ntretiak,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,ntretiak,2025-10-05T12:00:00,2025-10-05T15:00:00,calls,work,,
,ntretiak,2025-10-06T14:00:00,2025-10-06T23:00:00,calls,work,,
,ntretiak,2025-10-07T14:00:00,2025-10-07T23:00:00,calls,work,,
,ntretiak,2025-10-09T12:00:00,2025-10-09T21:00:00,calls,work,,
,ntretiak,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,vacation,,
,ntretiak,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,vacation,,
,ntretiak,2025-10-13T00:00:00,2025-10-14T00:00:00,calls,vacation,,
,ntretiak,2025-10-14T00:00:00,2025-10-15T00:00:00,calls,vacation,,
,ntretiak,2025-10-15T14:00:00,2025-10-15T17:00:00,calls,work,,
,ntretiak,2025-10-16T14:00:00,2025-10-16T23:00:00,calls,work,,
,ntretiak,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,ntretiak,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,ntretiak,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,ntretiak,2025-10-23T12:00:00,2025-10-23T21:00:00,calls,work,,
,ntretiak,2025-10-24T14:00:00,2025-10-24T23:00:00,calls,work,,
,ntretiak,2025-10-25T09:00:00,2025-10-25T18:00:00,calls,work,,
,ntretiak,2025-10-27T14:00:00,2025-10-27T23:00:00,calls,work,,
,ntretiak,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,ntretiak,2025-10-29T14:00:00,2025-10-29T23:00:00,calls,work,,
,ntretiak,2025-10-30T14:00:00,2025-10-30T23:00:00,calls,work,,
,kpateichuk,2025-10-02T15:00:00,2025-10-03T00:00:00,calls,work,,
,kpateichuk,2025-10-03T08:00:00,2025-10-03T11:00:00,calls,work,,
,kpateichuk,2025-10-04T07:00:00,2025-10-04T16:00:00,calls,work,,
,kpateichuk,2025-10-09T05:00:00,2025-10-09T10:00:00,calls,work,,
,kpateichuk,2025-10-12T05:00:00,2025-10-12T10:00:00,calls,work,,
,kpateichuk,2025-10-18T05:00:00,2025-10-18T14:00:00,calls,work,,
,kpateichuk,2025-10-19T05:00:00,2025-10-19T10:00:00,calls,work,,
,kpateichuk,2025-10-24T05:00:00,2025-10-24T14:00:00,calls,work,,
,kpateichuk,2025-10-28T15:00:00,2025-10-29T00:00:00,calls,work,,
,kpateichuk,2025-10-29T18:00:00,2025-10-30T00:00:00,calls,work,,
,kpateichuk,2025-10-31T06:00:00,2025-10-31T15:00:00,calls,work,,
,vbredun,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,vbredun,2025-10-02T16:00:00,2025-10-03T01:00:00,calls,work,,
,vbredun,2025-10-03T16:00:00,2025-10-04T01:00:00,calls,work,,
,vbredun,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,vbredun,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,vbredun,2025-10-08T15:00:00,2025-10-09T00:00:00,calls,work,,
,vbredun,2025-10-09T16:00:00,2025-10-10T01:00:00,calls,work,,
,vbredun,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,vbredun,2025-10-12T09:00:00,2025-10-12T18:00:00,calls,work,,
,vbredun,2025-10-14T09:00:00,2025-10-14T18:00:00,calls,work,,
,vbredun,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,vbredun,2025-10-16T16:00:00,2025-10-17T01:00:00,calls,work,,
,vbredun,2025-10-17T16:00:00,2025-10-18T01:00:00,calls,work,,
,vbredun,2025-10-19T09:00:00,2025-10-19T18:00:00,calls,work,,
,vbredun,2025-10-20T16:00:00,2025-10-21T01:00:00,calls,work,,
,vbredun,2025-10-22T09:00:00,2025-10-22T18:00:00,calls,work,,
,vbredun,2025-10-23T16:00:00,2025-10-24T01:00:00,calls,work,,
,vbredun,2025-10-24T16:00:00,2025-10-25T01:00:00,calls,work,,
,vbredun,2025-10-26T09:00:00,2025-10-26T18:00:00,calls,work,,
,vbredun,2025-10-27T16:00:00,2025-10-28T01:00:00,calls,work,,
,vbredun,2025-10-28T16:00:00,2025-10-29T01:00:00,calls,work,,
,vbredun,2025-10-29T16:00:00,2025-10-30T01:00:00,calls,work,,
,vbredun,2025-10-31T16:00:00,2025-11-01T01:00:00,calls,work,,
,otrotsan,2025-10-02T15:00:00,2025-10-03T00:00:00,calls,work,,
,otrotsan,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,otrotsan,2025-10-04T14:00:00,2025-10-04T23:00:00,calls,work,,
,otrotsan,2025-10-05T11:00:00,2025-10-05T20:00:00,calls,work,,
,otrotsan,2025-10-07T16:00:00,2025-10-08T01:00:00,calls,work,,
,otrotsan,2025-10-08T15:00:00,2025-10-09T00:00:00,calls,work,,
,otrotsan,2025-10-09T13:00:00,2025-10-09T22:00:00,calls,work,,
,otrotsan,2025-10-10T14:00:00,2025-10-10T23:00:00,calls,work,,
,otrotsan,2025-10-13T15:00:00,2025-10-14T00:00:00,calls,work,,
,otrotsan,2025-10-14T16:00:00,2025-10-15T01:00:00,calls,work,,
,otrotsan,2025-10-15T16:00:00,2025-10-16T01:00:00,calls,work,,
,otrotsan,2025-10-17T05:00:00,2025-10-17T14:00:00,calls,work,,
,otrotsan,2025-10-18T06:00:00,2025-10-18T15:00:00,calls,work,,
,otrotsan,2025-10-19T07:00:00,2025-10-19T16:00:00,calls,work,,
,otrotsan,2025-10-20T05:00:00,2025-10-20T14:00:00,calls,work,,
,otrotsan,2025-10-22T07:00:00,2025-10-22T16:00:00,calls,work,,
,otrotsan,2025-10-23T07:00:00,2025-10-23T16:00:00,calls,work,,
,otrotsan,2025-10-24T05:00:00,2025-10-24T14:00:00,calls,work,,
,otrotsan,2025-10-25T06:00:00,2025-10-25T15:00:00,calls,work,,
,otrotsan,2025-10-28T06:00:00,2025-10-28T15:00:00,calls,work,,
,otrotsan,2025-10-29T05:00:00,2025-10-29T14:00:00,calls,work,,
,otrotsan,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,otrotsan,2025-10-31T16:00:00,2025-11-01T01:00:00,calls,work,,
,istarenkii,2025-10-02T05:00:00,2025-10-02T14:00:00,calls,work,,
,istarenkii,2025-10-03T05:00:00,2025-10-03T14:00:00,calls,work,,
,istarenkii,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,istarenkii,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,istarenkii,2025-10-08T09:00:00,2025-10-08T18:00:00,calls,work,,
,istarenkii,2025-10-09T05:00:00,2025-10-09T14:00:00,calls,work,,
,istarenkii,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,istarenkii,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,istarenkii,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,istarenkii,2025-10-15T05:00:00,2025-10-15T14:00:00,calls,work,,
,istarenkii,2025-10-16T05:00:00,2025-10-16T14:00:00,calls,work,,
,istarenkii,2025-10-17T15:00:00,2025-10-18T00:00:00,calls,work,,
,istarenkii,2025-10-18T15:00:00,2025-10-19T00:00:00,calls,work,,
,istarenkii,2025-10-19T15:00:00,2025-10-20T00:00:00,calls,work,,
,istarenkii,2025-10-22T05:00:00,2025-10-22T14:00:00,calls,work,,
,istarenkii,2025-10-23T05:00:00,2025-10-23T14:00:00,calls,work,,
,istarenkii,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,istarenkii,2025-10-25T00:00:00,2025-10-26T00:00:00,calls,vacation,,
,istarenkii,2025-10-26T00:00:00,2025-10-27T00:00:00,calls,vacation,,
,istarenkii,2025-10-28T00:00:00,2025-10-29T00:00:00,calls,vacation,,
,istarenkii,2025-10-29T05:00:00,2025-10-29T14:00:00,calls,work,,
,istarenkii,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,istarenkii,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,kdrogozhilov,2025-10-01T09:00:00,2025-10-01T18:00:00,calls,work,,
,kdrogozhilov,2025-10-02T05:00:00,2025-10-02T14:00:00,calls,work,,
,kdrogozhilov,2025-10-03T05:00:00,2025-10-03T14:00:00,calls,work,,
,kdrogozhilov,2025-10-05T14:00:00,2025-10-05T23:00:00,calls,work,,
,kdrogozhilov,2025-10-06T14:00:00,2025-10-06T23:00:00,calls,work,,
,kdrogozhilov,2025-10-07T16:00:00,2025-10-08T01:00:00,calls,work,,
,kdrogozhilov,2025-10-09T16:00:00,2025-10-10T01:00:00,calls,work,,
,kdrogozhilov,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,kdrogozhilov,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,kdrogozhilov,2025-10-15T00:00:00,2025-10-16T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-22T00:00:00,2025-10-23T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-23T00:00:00,2025-10-24T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-24T00:00:00,2025-10-25T00:00:00,calls,vacation,,
,kdrogozhilov,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,kdrogozhilov,2025-10-26T07:00:00,2025-10-26T16:00:00,calls,work,,
,kdrogozhilov,2025-10-27T12:00:00,2025-10-27T21:00:00,calls,work,,
,kdrogozhilov,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,kdrogozhilov,2025-10-30T07:00:00,2025-10-30T16:00:00,calls,work,,
,kdrogozhilov,2025-10-31T07:00:00,2025-10-31T16:00:00,calls,work,,
,mtretiak,2025-10-02T09:00:00,2025-10-02T18:00:00,calls,work,,
,mtretiak,2025-10-05T00:00:00,2025-10-06T00:00:00,calls,vacation,,
,mtretiak,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,vacation,,
,mtretiak,2025-10-09T15:00:00,2025-10-10T00:00:00,calls,work,,
,mtretiak,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,mtretiak,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,vacation,,
,mtretiak,2025-10-13T00:00:00,2025-10-14T00:00:00,calls,vacation,,
,mtretiak,2025-10-14T13:00:00,2025-10-14T22:00:00,calls,work,,
,mtretiak,2025-10-15T08:00:00,2025-10-15T17:00:00,calls,work,,
,mtretiak,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,mtretiak,2025-10-20T14:00:00,2025-10-20T23:00:00,calls,work,,
,mtretiak,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,mtretiak,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,mtretiak,2025-10-25T11:00:00,2025-10-25T20:00:00,calls,work,,
,mtretiak,2025-10-27T14:00:00,2025-10-27T23:00:00,calls,work,,
,mtretiak,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,mtretiak,2025-10-29T14:00:00,2025-10-29T23:00:00,calls,work,,
,mtretiak,2025-10-30T12:00:00,2025-10-30T21:00:00,calls,work,,
,dbabin,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,dbabin,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,dbabin,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,dbabin,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,dbabin,2025-10-08T05:00:00,2025-10-08T14:00:00,calls,work,,
,dbabin,2025-10-09T06:00:00,2025-10-09T15:00:00,calls,work,,
,dbabin,2025-10-10T08:00:00,2025-10-10T17:00:00,calls,work,,
,dbabin,2025-10-11T12:00:00,2025-10-11T21:00:00,calls,work,,
,dbabin,2025-10-12T08:00:00,2025-10-12T17:00:00,calls,work,,
,dbabin,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,dbabin,2025-10-16T06:00:00,2025-10-16T15:00:00,calls,work,,
,dbabin,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,dbabin,2025-10-18T10:00:00,2025-10-18T19:00:00,calls,work,,
,dbabin,2025-10-19T06:00:00,2025-10-19T15:00:00,calls,work,,
,dbabin,2025-10-20T08:00:00,2025-10-20T17:00:00,calls,work,,
,dbabin,2025-10-21T08:00:00,2025-10-21T17:00:00,calls,work,,
,dbabin,2025-10-23T05:00:00,2025-10-23T14:00:00,calls,work,,
,dbabin,2025-10-25T15:00:00,2025-10-26T00:00:00,calls,work,,
,dbabin,2025-10-26T10:00:00,2025-10-26T19:00:00,calls,work,,
,dbabin,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,dbabin,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,dbabin,2025-10-30T06:00:00,2025-10-30T15:00:00,calls,work,,
,dbabin,2025-10-31T06:00:00,2025-10-31T15:00:00,calls,work,,
,mpopkov,2025-10-01T10:00:00,2025-10-01T19:00:00,calls,work,,
,mpopkov,2025-10-02T07:00:00,2025-10-02T16:00:00,calls,work,,
,mpopkov,2025-10-04T09:00:00,2025-10-04T18:00:00,calls,work,,
,mpopkov,2025-10-05T05:00:00,2025-10-05T14:00:00,calls,work,,
,mpopkov,2025-10-08T16:00:00,2025-10-09T01:00:00,calls,work,,
,mpopkov,2025-10-09T15:00:00,2025-10-10T00:00:00,calls,work,,
,mpopkov,2025-10-10T16:00:00,2025-10-11T01:00:00,calls,work,,
,mpopkov,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,mpopkov,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,mpopkov,2025-10-13T15:00:00,2025-10-14T00:00:00,calls,work,,
,mpopkov,2025-10-14T15:00:00,2025-10-15T00:00:00,calls,work,,
,mpopkov,2025-10-16T07:00:00,2025-10-16T16:00:00,calls,work,,
,mpopkov,2025-10-17T07:00:00,2025-10-17T16:00:00,calls,work,,
,mpopkov,2025-10-18T10:00:00,2025-10-18T19:00:00,calls,work,,
,mpopkov,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,mpopkov,2025-10-22T15:00:00,2025-10-23T00:00:00,calls,work,,
,mpopkov,2025-10-23T16:00:00,2025-10-24T01:00:00,calls,work,,
,mpopkov,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,mpopkov,2025-10-25T10:00:00,2025-10-25T19:00:00,calls,work,,
,mpopkov,2025-10-27T15:00:00,2025-10-28T00:00:00,calls,work,,
,mpopkov,2025-10-28T15:00:00,2025-10-29T00:00:00,calls,work,,
,mpopkov,2025-10-29T15:00:00,2025-10-30T00:00:00,calls,work,,
,mpopkov,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,askochinska,2025-10-01T05:00:00,2025-10-01T14:00:00,calls,work,,
,askochinska,2025-10-02T06:00:00,2025-10-02T15:00:00,calls,work,,
,askochinska,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,askochinska,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,askochinska,2025-10-06T00:00:00,2025-10-06T01:00:00,calls,work,,
,askochinska,2025-10-09T09:00:00,2025-10-09T18:00:00,calls,work,,
,askochinska,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,askochinska,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,askochinska,2025-10-13T12:00:00,2025-10-13T14:00:00,calls,work,,
,askochinska,2025-10-16T08:00:00,2025-10-16T17:00:00,calls,work,,
,askochinska,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,askochinska,2025-10-18T15:00:00,2025-10-19T00:00:00,calls,work,,
,askochinska,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,askochinska,2025-10-22T15:00:00,2025-10-23T00:00:00,calls,work,,
,askochinska,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,askochinska,2025-10-24T16:00:00,2025-10-25T01:00:00,calls,work,,
,askochinska,2025-10-25T15:00:00,2025-10-26T00:00:00,calls,work,,
,askochinska,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,askochinska,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,askochinska,2025-10-30T14:00:00,2025-10-30T23:00:00,calls,work,,
,askochinska,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,amoskovchenko,2025-10-01T09:00:00,2025-10-01T18:00:00,calls,work,,
,amoskovchenko,2025-10-02T05:00:00,2025-10-02T14:00:00,calls,work,,
,amoskovchenko,2025-10-03T07:00:00,2025-10-03T16:00:00,calls,work,,
,amoskovchenko,2025-10-05T09:00:00,2025-10-05T18:00:00,calls,work,,
,amoskovchenko,2025-10-07T00:00:00,2025-10-08T00:00:00,calls,vacation,,
,amoskovchenko,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,vacation,,
,amoskovchenko,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,vacation,,
,amoskovchenko,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,vacation,,
,amoskovchenko,2025-10-13T00:00:00,2025-10-14T00:00:00,calls,vacation,,
,amoskovchenko,2025-10-14T00:00:00,2025-10-15T00:00:00,calls,vacation,,
,amoskovchenko,2025-10-15T14:00:00,2025-10-15T23:00:00,calls,work,,
,amoskovchenko,2025-10-17T05:00:00,2025-10-17T14:00:00,calls,work,,
,amoskovchenko,2025-10-18T08:00:00,2025-10-18T15:00:00,calls,work,,
,amoskovchenko,2025-10-19T07:00:00,2025-10-19T16:00:00,calls,work,,
,amoskovchenko,2025-10-21T15:00:00,2025-10-22T00:00:00,calls,work,,
,amoskovchenko,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,amoskovchenko,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,amoskovchenko,2025-10-25T06:00:00,2025-10-25T15:00:00,calls,work,,
,amoskovchenko,2025-10-26T05:00:00,2025-10-26T14:00:00,calls,work,,
,amoskovchenko,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,amoskovchenko,2025-10-29T15:00:00,2025-10-30T00:00:00,calls,work,,
,amoskovchenko,2025-10-30T13:00:00,2025-10-30T22:00:00,calls,work,,
,amoskovchenko,2025-10-31T08:00:00,2025-10-31T17:00:00,calls,work,,
,kkirik,2025-10-01T14:00:00,2025-10-01T23:00:00,calls,work,,
,kkirik,2025-10-02T15:00:00,2025-10-03T00:00:00,calls,work,,
,kkirik,2025-10-04T07:00:00,2025-10-04T16:00:00,calls,work,,
,kkirik,2025-10-05T07:00:00,2025-10-05T16:00:00,calls,work,,
,kkirik,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,kkirik,2025-10-07T14:00:00,2025-10-07T23:00:00,calls,work,,
,kkirik,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,vacation,,
,kkirik,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,vacation,,
,kkirik,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,vacation,,
,kkirik,2025-10-13T00:00:00,2025-10-14T00:00:00,calls,vacation,,
,kkirik,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,vacation,,
,kkirik,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,vacation,,
,kkirik,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,vacation,,
,kkirik,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,vacation,,
,kkirik,2025-10-21T00:00:00,2025-10-22T00:00:00,calls,vacation,,
,kkirik,2025-10-22T00:00:00,2025-10-23T00:00:00,calls,vacation,,
,kkirik,2025-10-23T00:00:00,2025-10-24T00:00:00,calls,vacation,,
,kkirik,2025-10-26T07:00:00,2025-10-26T16:00:00,calls,work,,
,kkirik,2025-10-27T05:00:00,2025-10-27T14:00:00,calls,work,,
,kkirik,2025-10-28T06:00:00,2025-10-28T15:00:00,calls,work,,
,kkirik,2025-10-30T07:00:00,2025-10-30T16:00:00,calls,work,,
,kkirik,2025-10-31T07:00:00,2025-10-31T16:00:00,calls,work,,
,ipanov,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,ipanov,2025-10-03T16:00:00,2025-10-04T01:00:00,calls,work,,
,ipanov,2025-10-04T16:00:00,2025-10-05T01:00:00,calls,work,,
,ipanov,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,ipanov,2025-10-06T07:00:00,2025-10-06T16:00:00,calls,work,,
,ipanov,2025-10-08T05:00:00,2025-10-08T14:00:00,calls,work,,
,ipanov,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,vacation,,
,ipanov,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,vacation,,
,ipanov,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,ipanov,2025-10-13T07:00:00,2025-10-13T16:00:00,calls,work,,
,ipanov,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,ipanov,2025-10-16T09:00:00,2025-10-16T18:00:00,calls,work,,
,ipanov,2025-10-18T10:00:00,2025-10-18T19:00:00,calls,work,,
,ipanov,2025-10-19T06:00:00,2025-10-19T15:00:00,calls,work,,
,ipanov,2025-10-20T07:00:00,2025-10-20T16:00:00,calls,work,,
,ipanov,2025-10-21T11:00:00,2025-10-21T20:00:00,calls,work,,
,ipanov,2025-10-23T06:00:00,2025-10-23T15:00:00,calls,work,,
,ipanov,2025-10-25T15:00:00,2025-10-26T00:00:00,calls,work,,
,ipanov,2025-10-26T10:00:00,2025-10-26T19:00:00,calls,work,,
,ipanov,2025-10-27T07:00:00,2025-10-27T16:00:00,calls,work,,
,ipanov,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,ipanov,2025-10-30T06:00:00,2025-10-30T15:00:00,calls,work,,
,ipanov,2025-10-31T08:00:00,2025-10-31T17:00:00,calls,work,,
,mpavlenko,2025-10-01T17:00:00,2025-10-02T00:00:00,calls,work,,
,mpavlenko,2025-10-03T17:00:00,2025-10-04T00:00:00,calls,work,,
,mpavlenko,2025-10-04T17:00:00,2025-10-05T00:00:00,calls,work,,
,mpavlenko,2025-10-05T17:00:00,2025-10-06T00:00:00,calls,work,,
,mpavlenko,2025-10-06T17:00:00,2025-10-07T00:00:00,calls,work,,
,mpavlenko,2025-10-07T17:00:00,2025-10-08T00:00:00,calls,work,,
,mpavlenko,2025-10-09T17:00:00,2025-10-10T00:00:00,calls,work,,
,mpavlenko,2025-10-11T16:00:00,2025-10-11T23:00:00,calls,work,,
,mpavlenko,2025-10-12T05:00:00,2025-10-12T12:00:00,calls,work,,
,mpavlenko,2025-10-13T17:00:00,2025-10-14T00:00:00,calls,work,,
,mpavlenko,2025-10-14T16:00:00,2025-10-14T23:00:00,calls,work,,
,mpavlenko,2025-10-16T16:00:00,2025-10-16T23:00:00,calls,work,,
,mpavlenko,2025-10-18T05:00:00,2025-10-18T12:00:00,calls,work,,
,mpavlenko,2025-10-19T05:00:00,2025-10-19T12:00:00,calls,work,,
,mpavlenko,2025-10-20T16:00:00,2025-10-20T23:00:00,calls,work,,
,mpavlenko,2025-10-21T17:00:00,2025-10-22T00:00:00,calls,work,,
,mpavlenko,2025-10-23T18:00:00,2025-10-24T01:00:00,calls,work,,
,mpavlenko,2025-10-25T16:00:00,2025-10-25T23:00:00,calls,work,,
,mpavlenko,2025-10-26T05:00:00,2025-10-26T12:00:00,calls,work,,
,mpavlenko,2025-10-27T00:00:00,2025-10-28T00:00:00,calls,vacation,,
,mpavlenko,2025-10-28T00:00:00,2025-10-29T00:00:00,calls,vacation,,
,mpavlenko,2025-10-31T00:00:00,2025-11-01T00:00:00,calls,vacation,,
,vdemidova,2025-10-01T00:00:00,2025-10-02T00:00:00,calls,vacation,,
,vdemidova,2025-10-02T00:00:00,2025-10-03T00:00:00,calls,vacation,,
